Price,Close
Ticker,SHRIRAMFIN.NS
Date,
2021-05-04,236.73361206054688
2021-05-05,235.9727325439453
2021-05-06,240.4371337890625
2021-05-07,237.91616821289062
2021-05-10,244.3515167236328
2021-05-11,246.13916015625
2021-05-12,246.40501403808594
2021-05-14,243.20562744140625
2021-05-17,254.673828125
2021-05-18,265.8852844238281
2021-05-19,258.76239013671875
2021-05-20,259.60577392578125
2021-05-21,271.1197204589844
2021-05-24,267.5262145996094
2021-05-25,262.97015380859375
2021-05-26,262.6859130859375
2021-05-27,264.281005859375
2021-05-28,266.7745056152344
2021-05-31,262.1450500488281
2021-06-01,258.75323486328125
2021-06-02,262.19091796875
2021-06-03,259.9266662597656
2021-06-04,260.9350280761719
2021-06-07,272.71484375
2021-06-08,273.0173645019531
2021-06-09,263.4743347167969
2021-06-10,269.5155029296875
2021-06-11,270.4963684082031
2021-06-14,270.7989196777344
2021-06-15,265.9677429199219
2021-06-16,263.9794921875
2021-06-17,259.8462829589844
2021-06-18,254.06536865234375
2021-06-21,254.59927368164062
2021-06-22,252.53729248046875
2021-06-23,251.63516235351562
2021-06-24,251.10130310058594
2021-06-25,251.87452697753906
2021-06-28,252.69383239746094
2021-06-29,249.9874725341797
2021-06-30,247.18905639648438
2021-07-01,249.5732421875
2021-07-02,250.78834533691406
2021-07-05,253.06201171875
2021-07-06,260.2605285644531
2021-07-07,265.91259765625
2021-07-08,263.55596923828125
2021-07-09,268.0021667480469
2021-07-12,267.39459228515625
2021-07-13,263.60205078125
2021-07-14,261.5953063964844
2021-07-15,268.4072265625
2021-07-16,266.8331604003906
2021-07-19,255.8788299560547
2021-07-20,256.99267578125
2021-07-22,256.88214111328125
2021-07-23,255.0963897705078
2021-07-26,252.29795837402344
2021-07-27,251.43272399902344
2021-07-28,252.76736450195312
2021-07-29,252.4084930419922
2021-07-30,255.92478942871094
2021-08-02,253.30137634277344
2021-08-03,246.39743041992188
2021-08-04,243.29522705078125
2021-08-05,245.21913146972656
2021-08-06,242.2734375
2021-08-09,239.84326171875
2021-08-10,234.82638549804688
2021-08-11,238.4164276123047
2021-08-12,241.06753540039062
2021-08-13,238.4256591796875
2021-08-16,238.72018432617188
2021-08-17,235.7192840576172
2021-08-18,238.2047119140625
2021-08-20,230.96014404296875
2021-08-23,229.3400421142578
2021-08-24,235.57199096679688
2021-08-25,233.32589721679688
2021-08-26,232.9761199951172
2021-08-27,235.91259765625
2021-08-30,245.77145385742188
2021-08-31,249.039306640625
2021-09-01,244.84173583984375
2021-09-02,247.2626953125
2021-09-03,248.55142211914062
2021-09-06,247.88868713378906
2021-09-07,247.58489990234375
2021-09-08,251.31301879882812
2021-09-09,248.23846435546875
2021-09-13,247.01416015625
2021-09-14,249.05770874023438
2021-09-15,251.63516235351562
2021-09-16,258.92578125
2021-09-17,250.53057861328125
2021-09-20,243.0374755859375
2021-09-21,243.70947265625
2021-09-22,247.89784240722656
2021-09-23,254.63609313964844
2021-09-24,249.59161376953125
2021-09-27,243.78311157226562
2021-09-28,241.7671661376953
2021-09-29,239.40139770507812
2021-09-30,239.12521362304688
2021-10-01,238.33358764648438
2021-10-04,248.68031311035156
2021-10-05,245.82664489746094
2021-10-06,239.92611694335938
2021-10-07,247.29034423828125
2021-10-08,245.0349884033203
2021-10-11,245.76222229003906
2021-10-12,243.87513732910156
2021-10-13,251.56153869628906
2021-10-14,254.71888732910156
2021-10-18,256.86376953125
2021-10-19,262.8011779785156
2021-10-20,264.8723449707031
2021-10-21,274.4734802246094
2021-10-22,279.5824279785156
2021-10-25,279.2694091796875
2021-10-26,280.92633056640625
2021-10-27,281.3774108886719
2021-10-28,274.07763671875
2021-10-29,264.4120788574219
2021-11-01,263.3995666503906
2021-11-02,290.18682861328125
2021-11-03,295.0564270019531
2021-11-04,297.7259826660156
2021-11-08,306.4801940917969
2021-11-09,298.96014404296875
2021-11-10,301.7628173828125
2021-11-11,302.7063293457031
2021-11-12,300.1348876953125
2021-11-15,299.06195068359375
2021-11-16,303.1965026855469
2021-11-17,301.69805908203125
2021-11-18,296.2500305175781
2021-11-22,288.8965148925781
2021-11-23,293.7618408203125
2021-11-24,293.56756591796875
2021-11-25,290.616943359375
2021-11-26,267.63134765625
2021-11-29,259.5933837890625
2021-11-30,260.2315979003906
2021-12-01,267.08563232421875
2021-12-02,268.047607421875
2021-12-03,267.714599609375
2021-12-06,268.26959228515625
2021-12-07,270.74847412109375
2021-12-08,276.07635498046875
2021-12-09,276.3908386230469
2021-12-10,278.2962951660156
2021-12-13,272.9869689941406
2021-12-14,256.05072021484375
2021-12-15,251.19464111328125
2021-12-16,246.37545776367188
2021-12-17,235.6273193359375
2021-12-20,222.10423278808594
2021-12-21,217.13714599609375
2021-12-22,216.8966522216797
2021-12-23,223.89869689941406
2021-12-24,217.84011840820312
2021-12-27,225.45265197753906
2021-12-28,224.17620849609375
2021-12-29,224.14842224121094
2021-12-30,221.6602783203125
2021-12-31,225.13815307617188
2022-01-03,231.3817138671875
2022-01-04,231.78868103027344
2022-01-05,231.20596313476562
2022-01-06,225.00865173339844
2022-01-07,224.8606719970703
2022-01-10,226.2296142578125
2022-01-11,226.35911560058594
2022-01-12,230.36424255371094
2022-01-13,230.77125549316406
2022-01-14,229.4485321044922
2022-01-17,229.21730041503906
2022-01-18,222.71473693847656
2022-01-19,221.12376403808594
2022-01-20,225.868896484375
2022-01-21,221.71575927734375
2022-01-24,213.59451293945312
2022-01-25,215.83294677734375
2022-01-27,229.5965118408203
2022-01-28,229.92025756835938
2022-01-31,227.2470703125
2022-02-01,236.83905029296875
2022-02-02,237.49578857421875
2022-02-03,233.6848907470703
2022-02-04,228.1350555419922
2022-02-07,225.4711456298828
2022-02-08,229.4392852783203
2022-02-09,230.34576416015625
2022-02-10,234.1288604736328
2022-02-11,228.56979370117188
2022-02-14,214.750732421875
2022-02-15,223.47323608398438
2022-02-16,225.80413818359375
2022-02-17,236.32107543945312
2022-02-18,232.74143981933594
2022-02-21,225.73011779785156
2022-02-22,222.7702178955078
2022-02-23,217.3868865966797
2022-02-24,197.6850128173828
2022-02-25,208.58119201660156
2022-02-28,207.9706573486328
2022-03-02,202.6706085205078
2022-03-03,204.5020294189453
2022-03-04,201.4866180419922
2022-03-07,188.9347381591797
2022-03-08,192.6901397705078
2022-03-09,196.43626403808594
2022-03-10,199.70140075683594
2022-03-11,204.0883026123047
2022-03-14,208.1571807861328
2022-03-15,203.9386749267578
2022-03-16,207.55853271484375
2022-03-17,211.3093719482422
2022-03-21,203.23715209960938
2022-03-22,205.43524169921875
2022-03-23,205.07044982910156
2022-03-24,204.3595733642578
2022-03-25,206.34255981445312
2022-03-28,208.69033813476562
2022-03-29,210.1588592529297
2022-03-30,210.35528564453125
2022-03-31,212.30087280273438
2022-04-01,220.99981689453125
2022-04-04,220.56016540527344
2022-04-05,218.97007751464844
2022-04-06,218.32464599609375
2022-04-07,219.64352416992188
2022-04-08,225.83566284179688
2022-04-11,228.90367126464844
2022-04-12,220.9156036376953
2022-04-13,221.48619079589844
2022-04-18,217.8008575439453
2022-04-19,209.2609405517578
