Price,Close
Ticker,VEDL.NS
Date,
2021-03-05,106.87482452392578
2021-03-08,109.58018493652344
2021-03-09,109.43394470214844
2021-03-10,110.2870101928711
2021-03-12,107.9228515625
2021-03-15,110.2870101928711
2021-03-16,110.40886688232422
2021-03-17,109.58018493652344
2021-03-18,108.1422119140625
2021-03-19,108.31281280517578
2021-03-22,108.99524688720703
2021-03-23,109.06835174560547
2021-03-24,108.89773559570312
2021-03-25,108.45903778076172
2021-03-26,110.57946014404297
2021-03-30,112.16370391845703
2021-03-31,111.50565338134766
2021-04-01,112.72428894042969
2021-04-05,112.96800231933594
2021-04-06,113.84542083740234
2021-04-07,115.45403289794922
2021-04-08,115.89276885986328
2021-04-09,112.77305603027344
2021-04-12,103.92571258544922
2021-04-13,106.48485565185547
2021-04-15,109.84831237792969
2021-04-16,112.99239349365234
2021-04-19,111.16442108154297
2021-04-20,110.2138900756836
2021-04-22,110.40886688232422
2021-04-23,111.14006042480469
2021-04-26,115.3565444946289
2021-04-27,118.62252807617188
2021-04-28,118.89060974121094
2021-04-29,124.32575988769531
2021-04-30,125.3981704711914
2021-05-03,125.0082015991211
2021-05-04,126.0318603515625
2021-05-05,128.83470153808594
2021-05-06,131.0526580810547
2021-05-07,137.97450256347656
2021-05-10,143.2390594482422
2021-05-11,140.67991638183594
2021-05-12,137.51145935058594
2021-05-14,132.78314208984375
2021-05-17,135.8297119140625
2021-05-18,139.16879272460938
2021-05-19,137.80392456054688
2021-05-20,134.44041442871094
2021-05-21,133.39244079589844
2021-05-24,134.02613830566406
2021-05-25,133.5142822265625
2021-05-26,131.0526580810547
2021-05-27,130.4921112060547
2021-05-28,129.78526306152344
2021-05-31,133.66055297851562
2021-06-01,130.76019287109375
2021-06-02,134.14801025390625
2021-06-03,135.24478149414062
2021-06-04,136.90211486816406
2021-06-07,135.5128936767578
2021-06-08,133.09996032714844
2021-06-09,131.5888671875
2021-06-10,132.3687744140625
2021-06-11,134.65982055664062
2021-06-14,133.5142822265625
2021-06-15,132.0762939453125
2021-06-16,128.85910034179688
2021-06-17,127.3479995727539
2021-06-18,122.66841125488281
2021-06-21,123.9844970703125
2021-06-22,123.03397369384766
2021-06-23,122.47342681884766
2021-06-24,122.32718658447266
2021-06-25,127.81107330322266
2021-06-28,130.51644897460938
2021-06-29,129.90711975097656
2021-06-30,128.12791442871094
2021-07-01,128.15228271484375
2021-07-02,127.73795318603516
2021-07-05,132.80747985839844
2021-07-06,131.90570068359375
2021-07-07,132.70999145507812
2021-07-08,128.9565887451172
2021-07-09,132.3687744140625
2021-07-12,132.0762939453125
2021-07-13,132.1737823486328
2021-07-14,132.46627807617188
2021-07-15,131.36947631835938
2021-07-16,132.8318634033203
2021-07-19,129.12721252441406
2021-07-20,124.83758544921875
2021-07-22,128.10353088378906
2021-07-23,130.5408172607422
2021-07-26,132.6368865966797
2021-07-27,129.3953094482422
2021-07-28,131.6619873046875
2021-07-29,140.67991638183594
2021-07-30,147.13870239257812
2021-08-02,152.6957244873047
2021-08-03,152.52508544921875
2021-08-04,151.59893798828125
2021-08-05,152.01329040527344
2021-08-06,153.13441467285156
2021-08-09,150.89210510253906
2021-08-10,148.5523223876953
2021-08-11,158.15524291992188
2021-08-12,157.7164764404297
2021-08-13,160.20254516601562
2021-08-16,164.02906799316406
2021-08-17,147.7723846435547
2021-08-18,144.2383270263672
2021-08-20,131.2476348876953
2021-08-23,133.53868103027344
2021-08-24,139.60748291015625
2021-08-25,141.38670349121094
2021-08-26,140.1680908203125
2021-08-27,142.62974548339844
2021-08-30,145.55445861816406
2021-08-31,147.60179138183594
2021-09-01,145.28636169433594
2021-09-02,149.06414794921875
2021-09-03,150.28280639648438
2021-09-06,153.6219024658203
2021-09-07,152.06202697753906
2021-09-08,154.91204833984375
2021-09-09,156.414794921875
2021-09-13,159.88662719726562
2021-09-14,157.11436462402344
2021-09-15,159.18710327148438
2021-09-16,160.17164611816406
2021-09-17,156.49249267578125
2021-09-20,148.48651123046875
2021-09-21,151.77699279785156
2021-09-22,152.81336975097656
2021-09-23,155.24887084960938
2021-09-24,151.88064575195312
2021-09-27,149.03060913085938
2021-09-28,150.61106872558594
2021-09-29,151.3883819580078
2021-09-30,149.0565185546875
2021-10-01,148.1238250732422
2021-10-04,154.5751953125
2021-10-05,157.01071166992188
2021-10-06,150.76657104492188
2021-10-07,150.68881225585938
2021-10-08,152.37294006347656
2021-10-11,154.2902374267578
2021-10-12,161.7780303955078
2021-10-13,165.53489685058594
2021-10-14,171.98629760742188
2021-10-18,194.19064331054688
2021-10-19,192.27334594726562
2021-10-20,184.60414123535156
2021-10-21,181.57273864746094
2021-10-22,167.8148956298828
2021-10-25,168.64401245117188
2021-10-26,171.28675842285156
2021-10-27,163.41029357910156
2021-10-28,155.8966064453125
2021-10-29,157.5288848876953
2021-11-01,156.5702667236328
2021-11-02,159.6016387939453
2021-11-03,160.97483825683594
2021-11-04,161.7780303955078
2021-11-08,168.2812957763672
2021-11-09,165.0944061279297
2021-11-10,167.4521484375
2021-11-11,167.8148956298828
2021-11-12,170.0690155029297
2021-11-15,168.17764282226562
2021-11-16,172.42677307128906
2021-11-17,175.2509002685547
2021-11-18,160.40481567382812
2021-11-22,170.146728515625
2021-11-23,183.7491455078125
2021-11-24,179.08544921875
2021-11-25,190.485595703125
2021-11-26,183.38644409179688
2021-11-29,179.70729064941406
2021-11-30,175.5877227783203
2021-12-01,179.94049072265625
2021-12-02,175.0954132080078
2021-12-03,174.78453063964844
2021-12-06,173.95541381835938
2021-12-07,178.3341064453125
2021-12-08,177.1163787841797
2021-12-09,180.56231689453125
2021-12-10,181.21006774902344
2021-12-13,184.55238342285156
2021-12-14,186.49554443359375
2021-12-15,182.89414978027344
2021-12-16,185.25192260742188
2021-12-17,179.08580017089844
2021-12-20,174.0506591796875
2021-12-21,181.40147399902344
2021-12-22,184.1748504638672
2021-12-23,185.25189208984375
2021-12-24,186.22125244140625
2021-12-27,183.313232421875
2021-12-28,185.6826934814453
2021-12-29,182.80160522460938
2021-12-30,179.48971557617188
2021-12-31,183.7440185546875
2022-01-03,190.52940368652344
2022-01-04,180.5398406982422
2022-01-05,179.78590393066406
2022-01-06,182.23619079589844
2022-01-07,182.12847900390625
2022-01-10,182.66696166992188
2022-01-11,178.2779998779297
2022-01-12,179.1396484375
2022-01-13,182.936279296875
2022-01-14,181.05142211914062
2022-01-17,175.4507598876953
2022-01-18,173.64674377441406
2022-01-19,174.8045654296875
2022-01-20,176.1777801513672
2022-01-21,174.1044464111328
2022-01-24,168.07302856445312
2022-01-25,171.27720642089844
2022-01-27,176.74322509765625
2022-01-28,176.4470672607422
2022-01-31,173.26976013183594
2022-02-01,182.10150146484375
2022-02-02,184.84800720214844
2022-02-03,185.95196533203125
2022-02-04,191.90269470214844
2022-02-07,196.74935913085938
2022-02-08,198.9573211669922
2022-02-09,202.83470153808594
2022-02-10,204.36947631835938
2022-02-11,203.58860778808594
2022-02-14,194.676025390625
2022-02-15,200.3035888671875
2022-02-16,197.69175720214844
2022-02-17,198.68804931640625
2022-02-18,196.0223388671875
2022-02-21,190.6101837158203
2022-02-22,188.53688049316406
2022-02-23,189.66778564453125
2022-02-24,182.0476837158203
2022-02-25,195.26840209960938
2022-02-28,204.80030822753906
2022-03-02,208.5699005126953
2022-03-03,213.22816467285156
2022-03-04,201.08447265625
2022-03-07,208.6237335205078
2022-03-08,205.36572265625
2022-03-09,206.98257446289062
2022-03-10,210.88526916503906
2022-03-11,210.85743713378906
2022-03-14,209.51930236816406
2022-03-15,199.4280548095703
2022-03-16,208.1533660888672
2022-03-17,210.99676513671875
2022-03-21,223.03941345214844
2022-03-22,225.26951599121094
2022-03-23,227.83413696289062
2022-03-24,229.22799682617188
2022-03-25,228.89344787597656
2022-03-28,230.48243713378906
2022-03-29,228.78195190429688
2022-03-30,222.28675842285156
2022-03-31,224.87925720214844
2022-04-01,226.24522399902344
2022-04-04,234.9705352783203
2022-04-05,233.54881286621094
2022-04-06,241.18698120117188
2022-04-07,237.228515625
2022-04-08,239.9046630859375
2022-04-11,244.0582275390625
2022-04-12,232.48951721191406
2022-04-13,237.395751953125
2022-04-18,236.47584533691406
2022-04-19,238.37144470214844
2022-04-20,235.22142028808594
2022-04-21,236.9218292236328
2022-04-22,231.8204345703125
2022-04-25,224.1823272705078
2022-04-26,229.47886657714844
2022-04-27,230.0642547607422
2022-04-28,229.50674438476562
2022-04-29,227.66688537597656
2022-05-02,227.3881378173828
2022-05-04,220.3354034423828
2022-05-05,225.91067504882812
2022-05-06,217.8705291748047
2022-05-09,211.6741180419922
2022-05-10,199.7045440673828
2022-05-11,197.014404296875
2022-05-12,189.97171020507812
2022-05-13,177.06509399414062
2022-05-16,173.58909606933594
2022-05-17,194.05226135253906
2022-05-18,193.32681274414062
2022-05-19,183.5032501220703
2022-05-20,190.06239318847656
2022-05-23,184.77279663085938
2022-05-24,184.68211364746094
2022-05-25,184.28921508789062
2022-05-26,189.2462921142578
2022-05-27,186.10275268554688
2022-05-30,189.3369598388672
2022-05-31,193.9917755126953
2022-06-01,191.0598602294922
2022-06-02,194.50563049316406
2022-06-03,191.5736846923828
2022-06-06,193.87091064453125
2022-06-07,190.36465454101562
2022-06-08,189.3671875
2022-06-09,183.11036682128906
2022-06-10,182.08267211914062
2022-06-13,175.13064575195312
2022-06-14,176.00718688964844
2022-06-15,176.1280975341797
2022-06-16,161.67999267578125
2022-06-17,159.5641326904297
2022-06-20,139.31256103515625
2022-06-21,142.6979217529297
2022-06-22,134.2648162841797
2022-06-23,132.66282653808594
2022-06-24,133.87184143066406
2022-06-27,137.71060180664062
2022-06-28,141.94229125976562
2022-06-29,140.27981567382812
2022-06-30,134.80889892578125
2022-07-01,129.3379364013672
2022-07-04,130.93994140625
2022-07-05,131.2119598388672
2022-07-06,129.6402130126953
2022-07-07,137.650146484375
2022-07-08,135.41339111328125
2022-07-11,138.70806884765625
2022-07-12,139.4939422607422
2022-07-13,140.21934509277344
2022-07-14,137.77105712890625
2022-07-15,137.74082946777344
2022-07-18,143.54428100585938
2022-07-19,144.33013916015625
2022-07-20,153.06549072265625
2022-07-21,154.03274536132812
2022-07-22,156.17880249023438
2022-07-25,155.96722412109375
2022-07-26,157.86367797851562
2022-07-27,159.1715850830078
2022-07-28,160.5448760986328
2022-07-29,166.29965209960938
2022-08-01,167.01898193359375
