Price,Close
Ticker,NTPC.NS
Date,
2021-03-02,93.8076400756836
2021-03-03,93.93265533447266
2021-03-04,92.34905242919922
2021-03-05,90.59874725341797
2021-03-08,92.14067840576172
2021-03-09,91.2655258178711
2021-03-10,91.39054870605469
2021-03-12,90.93213653564453
2021-03-15,92.0989990234375
2021-03-16,91.30720520019531
2021-03-17,88.80677795410156
2021-03-18,86.51471710205078
2021-03-19,90.43205261230469
2021-03-22,91.55724334716797
2021-03-23,90.55706787109375
2021-03-24,88.3483657836914
2021-03-25,85.84793853759766
2021-03-26,86.84808349609375
2021-03-30,89.76526641845703
2021-03-31,88.80677795410156
2021-04-01,89.93196868896484
2021-04-05,88.59840393066406
2021-04-06,88.39002990722656
2021-04-07,87.88993835449219
2021-04-08,87.51490783691406
2021-04-09,85.6812515258789
2021-04-12,82.55570983886719
2021-04-13,83.84758758544922
2021-04-15,84.47270202636719
2021-04-16,85.38951873779297
2021-04-19,82.55570983886719
2021-04-20,82.55570983886719
2021-04-22,82.47235870361328
2021-04-23,85.47288513183594
2021-04-26,85.34785461425781
2021-04-27,85.05614471435547
2021-04-28,86.34800720214844
2021-04-29,85.8896255493164
2021-04-30,85.38951873779297
2021-05-03,86.88977813720703
2021-05-04,86.47305297851562
2021-05-05,86.59807586669922
2021-05-06,85.8896255493164
2021-05-07,87.55657196044922
2021-05-10,89.76526641845703
2021-05-11,93.93265533447266
2021-05-12,94.43273162841797
2021-05-14,92.8491439819336
2021-05-17,92.97415161132812
2021-05-18,93.43255615234375
2021-05-19,93.30753326416016
2021-05-20,93.1408462524414
2021-05-21,94.05767059326172
2021-05-24,94.09935760498047
2021-05-25,94.43273162841797
2021-05-26,92.59908294677734
2021-05-27,91.93230438232422
2021-05-28,90.80709838867188
2021-05-31,92.0989990234375
2021-06-01,91.84895324707031
2021-06-02,92.64076232910156
2021-06-03,93.1825180053711
2021-06-04,93.1408462524414
2021-06-07,97.01651000976562
2021-06-08,96.84980010986328
2021-06-09,98.43340301513672
2021-06-10,98.76679992675781
2021-06-11,99.016845703125
2021-06-14,98.51676177978516
2021-06-15,98.1833724975586
2021-06-16,99.85032653808594
2021-06-17,97.8499755859375
2021-06-18,94.64109802246094
2021-06-21,98.35006713867188
2021-06-22,98.60011291503906
2021-06-23,97.7249526977539
2021-06-24,98.35006713867188
2021-06-25,96.72480010986328
2021-06-28,96.80813598632812
2021-06-29,98.01668548583984
2021-06-30,97.01651000976562
2021-07-01,97.80830383300781
2021-07-02,97.9333267211914
2021-07-05,98.85014343261719
2021-07-06,98.05834197998047
2021-07-07,97.89166259765625
2021-07-08,97.89166259765625
2021-07-09,98.1833724975586
2021-07-12,98.22504425048828
2021-07-13,99.93366241455078
2021-07-14,100.64212799072266
2021-07-15,100.2670669555664
2021-07-16,99.26687622070312
2021-07-19,101.18389892578125
2021-07-20,98.72512817382812
2021-07-22,99.35025024414062
2021-07-23,98.76679992675781
2021-07-26,99.47525787353516
2021-07-27,99.05851745605469
2021-07-28,97.34988403320312
2021-07-29,97.30821990966797
2021-07-30,98.51676177978516
2021-08-02,98.14169311523438
2021-08-03,98.05834197998047
2021-08-04,98.22504425048828
2021-08-05,97.09986114501953
2021-08-06,98.05834197998047
2021-08-09,97.26654052734375
2021-08-10,95.3078842163086
2021-08-11,97.47492218017578
2021-08-12,99.30854797363281
2021-08-13,98.55843353271484
2021-08-16,99.05851745605469
2021-08-17,97.8499755859375
2021-08-18,97.14154815673828
2021-08-20,95.14119720458984
2021-08-23,94.51608276367188
2021-08-24,94.97447967529297
2021-08-25,95.01615905761719
2021-08-26,93.97432708740234
2021-08-27,94.51608276367188
2021-08-30,95.8079605102539
2021-08-31,96.64144134521484
2021-09-01,96.18303680419922
2021-09-02,97.09986114501953
2021-09-03,97.51659393310547
2021-09-06,97.05818176269531
2021-09-07,96.55809783935547
2021-09-08,97.71473693847656
2021-09-09,98.14311218261719
2021-09-13,98.52867126464844
2021-09-14,99.29975891113281
2021-09-15,106.41097259521484
2021-09-16,106.2396011352539
2021-09-17,106.02540588378906
2021-09-20,105.12579345703125
2021-09-21,106.32527923583984
2021-09-22,106.58231353759766
2021-09-23,108.12449645996094
2021-09-24,106.45379638671875
2021-09-27,108.68141174316406
2021-09-28,113.05093383789062
2021-09-29,120.50482940673828
2021-09-30,121.53297424316406
2021-10-01,119.86225128173828
2021-10-04,124.70304107666016
2021-10-05,124.5744857788086
2021-10-06,122.77529907226562
2021-10-07,122.34691619873047
2021-10-08,120.89039611816406
2021-10-11,124.06044006347656
2021-10-12,123.84626770019531
2021-10-13,125.388427734375
2021-10-14,128.0015869140625
2021-10-18,128.13011169433594
2021-10-19,128.2157440185547
2021-10-20,125.3027572631836
2021-10-21,126.71641540527344
2021-10-22,124.14613342285156
2021-10-25,123.28935241699219
2021-10-26,122.68961334228516
2021-10-27,121.06175231933594
2021-10-28,117.6775131225586
2021-10-29,113.65068054199219
2021-11-01,115.06436157226562
2021-11-02,117.07776641845703
2021-11-03,117.16343688964844
2021-11-04,117.50614166259766
2021-11-08,120.20497131347656
2021-11-09,118.66279602050781
2021-11-10,117.72034454345703
2021-11-11,117.07776641845703
2021-11-12,116.90640258789062
2021-11-15,117.50614166259766
2021-11-16,115.06436157226562
2021-11-17,116.90640258789062
2021-11-18,115.9211196899414
2021-11-22,111.50875854492188
2021-11-23,114.37892150878906
2021-11-24,115.9639663696289
2021-11-25,115.83544158935547
2021-11-26,110.39495849609375
2021-11-29,108.38151550292969
2021-11-30,109.02410888671875
2021-12-01,109.40966033935547
2021-12-02,110.26642608642578
2021-12-03,108.80990600585938
2021-12-06,106.53947448730469
2021-12-07,107.396240234375
2021-12-08,109.02410888671875
2021-12-09,107.99598693847656
2021-12-10,108.08167266845703
2021-12-13,107.78179931640625
2021-12-14,108.2530288696289
2021-12-15,108.55289459228516
2021-12-16,109.15262603759766
2021-12-17,107.56759643554688
2021-12-20,104.3118667602539
2021-12-21,104.6974105834961
2021-12-22,104.99729919433594
2021-12-23,106.71083068847656
2021-12-24,103.88348388671875
2021-12-27,104.39754486083984
2021-12-28,106.32527923583984
2021-12-29,105.51133728027344
2021-12-30,108.7242431640625
2021-12-31,106.58231353759766
2022-01-03,107.9531478881836
2022-01-04,113.86486053466797
2022-01-05,113.09378051757812
2022-01-06,112.15132904052734
2022-01-07,112.53685760498047
