Price,Close
Ticker,HCLTECH.NS
Date,
2021-03-02,779.7067260742188
2021-03-03,789.1080932617188
2021-03-04,783.1812133789062
2021-03-05,769.692138671875
2021-03-08,786.3693237304688
2021-03-09,795.5665893554688
2021-03-10,808.1154174804688
2021-03-12,800.5534057617188
2021-03-15,811.2628173828125
2021-03-16,823.4437866210938
2021-03-17,807.257080078125
2021-03-18,774.801513671875
2021-03-19,785.18408203125
2021-03-22,800.1446533203125
2021-03-23,801.861328125
2021-03-24,797.6104125976562
2021-03-25,782.404541015625
2021-03-26,783.6307373046875
2021-03-30,814.0831909179688
2021-03-31,803.3330078125
2021-04-01,819.6422729492188
2021-04-05,844.9036865234375
2021-04-06,840.7342529296875
2021-04-07,847.9284057617188
2021-04-08,848.1737060546875
2021-04-09,854.632080078125
2021-04-12,825.2015380859375
2021-04-13,803.9461059570312
2021-04-15,810.89501953125
2021-04-16,827.9401245117188
2021-04-19,813.102294921875
2021-04-20,785.8788452148438
2021-04-22,786.3693237304688
2021-04-23,781.260009765625
2021-04-26,759.3096313476562
2021-04-27,759.3505249023438
2021-04-28,755.2220458984375
2021-04-29,756.6781005859375
2021-04-30,747.8595581054688
2021-05-03,755.1387939453125
2021-05-04,749.5233764648438
2021-05-05,756.5531005859375
2021-05-06,762.0438842773438
2021-05-07,762.3766479492188
2021-05-10,760.3384399414062
2021-05-11,754.8059692382812
2021-05-12,753.8076782226562
2021-05-14,757.3434448242188
2021-05-17,767.16015625
2021-05-18,775.02197265625
2021-05-19,774.85546875
2021-05-20,769.031982421875
2021-05-21,774.231689453125
2021-05-24,776.0202026367188
2021-05-25,782.5092163085938
2021-05-26,786.835205078125
2021-05-27,784.0068969726562
2021-05-28,784.1314697265625
2021-05-31,786.3361206054688
2021-06-01,790.91162109375
2021-06-02,785.1298828125
2021-06-03,781.5524291992188
2021-06-04,779.1399536132812
2021-06-07,789.99658203125
2021-06-08,804.638427734375
2021-06-09,808.0492553710938
2021-06-10,805.7615966796875
2021-06-11,818.0740356445312
2021-06-14,818.7811279296875
2021-06-15,819.821044921875
2021-06-16,814.7877197265625
2021-06-17,820.6114501953125
2021-06-18,811.3353881835938
2021-06-21,816.950927734375
2021-06-22,815.3703002929688
2021-06-23,809.3802490234375
2021-06-24,823.3568725585938
