Price,Close
Ticker,IOC.NS
Date,
2021-03-02,49.376304626464844
2021-03-03,49.56956481933594
2021-03-04,49.013946533203125
2021-03-05,49.013946533203125
2021-03-08,50.05269241333008
2021-03-09,48.57913589477539
2021-03-10,47.757816314697266
2021-03-12,48.94148254394531
2021-03-15,48.820701599121094
2021-03-16,48.50666809082031
2021-03-17,47.44376754760742
2021-03-18,46.984798431396484
2021-03-19,47.709495544433594
2021-03-22,47.902748107910156
2021-03-23,48.20166778564453
2021-03-24,47.10560989379883
2021-03-25,45.28715133666992
2021-03-26,45.28715133666992
2021-03-30,45.61098098754883
2021-03-31,45.76045227050781
2021-04-01,46.40811538696289
2021-04-05,45.21241760253906
2021-04-06,45.411705017089844
2021-04-07,46.18392562866211
2021-04-08,46.30847930908203
2021-04-09,45.68571853637695
2021-04-12,43.344139099121094
2021-04-13,44.24091720581055
2021-04-15,44.88858413696289
2021-04-16,44.91349792480469
2021-04-19,43.89216995239258
2021-04-20,43.742706298828125
2021-04-22,43.767616271972656
2021-04-23,43.86725997924805
2021-04-26,43.941986083984375
2021-04-27,44.26582717895508
2021-04-28,44.53983688354492
2021-04-29,44.290733337402344
2021-04-30,45.262245178222656
2021-05-03,45.56117248535156
2021-05-04,45.5362548828125
2021-05-05,45.934818267822266
2021-05-06,46.13410568237305
2021-05-07,47.18034362792969
2021-05-10,49.397369384765625
2021-05-11,51.66422653198242
2021-05-12,51.21583557128906
2021-05-14,50.343971252441406
2021-05-17,50.81726837158203
2021-05-18,52.58590316772461
2021-05-19,53.407955169677734
2021-05-20,52.16243362426758
2021-05-21,51.96315002441406
2021-05-24,54.52892303466797
2021-05-25,54.952392578125
2021-05-26,55.799354553222656
2021-05-27,54.927494049072266
2021-05-28,54.728206634521484
2021-05-31,54.42927932739258
2021-06-01,54.753108978271484
2021-06-02,55.22641372680664
2021-06-03,56.02354049682617
2021-06-04,57.094696044921875
2021-06-07,57.14451217651367
2021-06-08,58.140933990478516
2021-06-09,57.26906204223633
2021-06-10,57.76728820800781
2021-06-11,57.34379196166992
2021-06-14,57.169429779052734
2021-06-15,57.66763687133789
2021-06-16,57.74235916137695
2021-06-17,57.094696044921875
2021-06-18,55.94881820678711
2021-06-21,56.12318801879883
2021-06-22,56.72104263305664
2021-06-23,56.247737884521484
2021-06-24,55.52534866333008
2021-06-25,55.500423431396484
2021-06-28,55.22641372680664
2021-06-29,53.881256103515625
2021-06-30,53.75669860839844
2021-07-01,53.58232116699219
2021-07-02,54.03071594238281
2021-07-05,54.20508575439453
2021-07-06,54.00579833984375
2021-07-07,53.78160858154297
2021-07-08,53.58232116699219
2021-07-09,53.4577751159668
2021-07-12,53.407955169677734
2021-07-13,53.70687484741211
2021-07-14,53.35813522338867
2021-07-15,52.959564208984375
2021-07-16,52.85992431640625
2021-07-19,52.78519058227539
2021-07-20,52.61082077026367
2021-07-22,53.15884780883789
2021-07-23,52.81010055541992
2021-07-26,52.13751983642578
2021-07-27,51.78877258300781
2021-07-28,51.813690185546875
2021-07-29,51.76386642456055
2021-07-30,51.39020919799805
2021-08-02,52.56100082397461
2021-08-03,52.884830474853516
2021-08-04,52.46135330200195
2021-08-05,52.537166595458984
2021-08-06,53.522708892822266
2021-08-09,52.76460266113281
2021-08-10,51.67797088623047
2021-08-11,52.890953063964844
2021-08-12,52.612979888916016
2021-08-13,52.890953063964844
2021-08-16,54.179744720458984
2021-08-17,53.421630859375
2021-08-18,53.674339294433594
2021-08-20,52.309730529785156
2021-08-23,52.05703353881836
2021-08-24,53.522708892822266
2021-08-25,53.62379455566406
2021-08-26,53.37109375
2021-08-27,53.54798126220703
2021-08-30,54.255550384521484
2021-08-31,56.02448654174805
2021-09-01,55.97394561767578
2021-09-02,55.67070388793945
2021-09-03,57.161651611328125
2021-09-06,56.40354537963867
2021-09-07,56.52988815307617
2021-09-08,56.9089469909668
2021-09-09,57.010032653808594
2021-09-13,57.616519927978516
2021-09-14,58.2482795715332
